Time      ,Source          ,Destination     ,Protocol ,Length ,Gap
60.749333 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    54 ,0.017999000000003207
60.749615 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    54 ,0.0002819999999985612
60.749973 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    54 ,0.00035799999999852616
60.750479 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    54 ,0.0005060000000014497
61.026777 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    54 ,0.27629800000000415
60.701818 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.0
60.750941 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.04912299999999448
60.77143  ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.020489000000004864
60.773431 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.0020009999999999195
60.773481 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,4.99999999945544e-05
60.773499 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,1.800000000429236e-05
61.004209 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.23071000000000197
61.014821 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.010611999999994737
61.015003 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.00018200000000234695
61.01558  ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.0005769999999998277
61.025859 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.01027899999999704
61.026256 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    66 ,0.0003969999999995366
60.751181 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    74 ,0.0
60.771148 ,10.50.2.42      ,52.85.213.51    ,TCP      ,    74 ,0.019966999999994073
60.713316 ,10.50.2.42      ,52.85.213.51    ,TCP      ,  1494 ,0.0
49.630175 ,10.50.2.42      ,64.233.186.157  ,TCP      ,    54 ,0.0
49.700173 ,10.50.2.42      ,64.233.186.157  ,TCP      ,    54 ,0.06999799999999823
50.240297 ,10.50.2.42      ,64.233.186.157  ,TCP      ,    54 ,0.5401239999999987
50.466647 ,10.50.2.42      ,64.233.186.157  ,TCP      ,    54 ,0.2263500000000036
50.466712 ,10.50.2.42      ,64.233.186.157  ,TCP      ,    54 ,6.49999999993156e-05
57.185684 ,10.50.2.42      ,64.233.186.157  ,TCP      ,    54 ,6.718972000000001
57.250282 ,10.50.2.42      ,64.233.186.157  ,TCP      ,    54 ,0.0645979999999966
49.562785 ,10.50.2.42      ,64.233.186.157  ,TCP      ,    66 ,0.0
49.631164 ,10.50.2.42      ,64.233.186.157  ,TCP      ,  1466 ,0.0
25.148537 ,10.50.2.42      ,64.233.190.188  ,TCP      ,    55 ,0.0
54.335189 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    54 ,0.0
54.536974 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    54 ,0.201785000000001
55.446707 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    54 ,0.9097330000000028
55.640515 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    54 ,0.1938079999999971
57.186665 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    54 ,1.5461499999999972
57.336094 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    54 ,0.14942900000000492
58.723568 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    54 ,1.3874739999999974
59.078042 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    54 ,0.3544740000000033
54.187611 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    66 ,0.0
58.575043 ,10.50.2.42      ,68.67.179.166   ,TCP      ,    66 ,4.387432000000004
54.335954 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.0
55.296762 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.9608080000000001
55.296762 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.0
55.296762 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.0
55.296762 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.0
58.724123 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,3.4273609999999977
58.872503 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.14838000000000306
58.872503 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.0
58.872503 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.0
58.872503 ,10.50.2.42      ,68.67.179.166   ,TCP      ,  1514 ,0.0
59.81708  ,10.50.2.42      ,74.119.117.17   ,TCP      ,    54 ,0.0
60.586974 ,10.50.2.42      ,74.119.117.17   ,TCP      ,    54 ,0.7698940000000007
60.737764 ,10.50.2.42      ,74.119.117.17   ,TCP      ,    54 ,0.15079000000000065
60.738162 ,10.50.2.42      ,74.119.117.17   ,TCP      ,    54 ,0.0003980000000041173
60.738743 ,10.50.2.42      ,74.119.117.17   ,TCP      ,    54 ,0.000580999999996834
60.739183 ,10.50.2.42      ,74.119.117.17   ,TCP      ,    54 ,0.00043999999999755346
60.989332 ,10.50.2.42      ,74.119.117.17   ,TCP      ,    54 ,0.2501490000000004
59.672631 ,10.50.2.42      ,74.119.117.17   ,TCP      ,    66 ,0.0
59.963019 ,10.50.2.42      ,74.119.117.17   ,TCP      ,    66 ,0.2903880000000001
59.817563 ,10.50.2.42      ,74.119.117.17   ,TCP      ,  1514 ,0.0
61.446594 ,10.50.2.42      ,74.119.117.24   ,TCP      ,    54 ,0.0
61.595446 ,10.50.2.42      ,74.119.117.24   ,TCP      ,    54 ,0.1488520000000051
61.302358 ,10.50.2.42      ,74.119.117.24   ,TCP      ,    66 ,0.0
62.19623  ,10.50.2.42      ,74.119.117.24   ,TCP      ,    66 ,0.8938720000000018
61.991921 ,10.50.2.42      ,74.119.117.24   ,TCP      ,   801 ,0.0
61.447277 ,10.50.2.42      ,74.119.117.24   ,TCP      ,  1514 ,0.0
58.733498 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.0
58.883239 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.1497410000000059
59.612927 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.7296879999999959
59.617548 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.004621000000000208
59.617751 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.00020299999999906504
59.627506 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.009754999999998404
59.627764 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.00025800000000231194
59.638431 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.010666999999997984
59.648218 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    54 ,0.009787000000002877
58.588408 ,10.50.2.42      ,74.119.117.47   ,TCP      ,    66 ,0.0
58.734375 ,10.50.2.42      ,74.119.117.47   ,TCP      ,  1514 ,0.0
56.899074 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.0
57.021285 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.12221100000000007
57.144564 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.12327900000000369
57.146607 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.002043000000000461
57.270283 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.12367599999999612
58.159463 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.8891800000000032
58.303902 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.14443899999999843
59.082273 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.7783709999999999
59.220088 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.13781499999999625
59.24996  ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.02987200000000456
59.279305 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.02934499999999929
59.308199 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.028894000000001085
59.337071 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.028871999999999787
59.366577 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.029505999999997812
59.395924 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.029347000000001344
59.424929 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.02900499999999795
59.453616 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.02868699999999791
59.63079  ,10.50.2.42      ,79.127.148.16   ,TCP      ,    54 ,0.17717400000000083
56.782291 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.0
57.279761 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.49746999999999986
57.295123 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.015361999999996101
57.303702 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.008579000000004555
57.312693 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.008991000000001748
57.322547 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.009853999999997143
57.803013 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.48046599999999984
58.041911 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.23889799999999894
58.334096 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.29218500000000347
58.47484  ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.14074399999999798
58.591248 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.11640799999999984
59.49777  ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.9065220000000025
59.513295 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.01552499999999668
59.528497 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.015202000000002158
59.541473 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.012976000000001875
59.555623 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.014149999999993668
59.583558 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.027934999999999377
59.588289 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.004731000000006702
59.600265 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    66 ,0.0119759999999971
57.327796 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    74 ,0.0
57.922967 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    74 ,0.5951710000000006
58.381124 ,10.50.2.42      ,79.127.148.16   ,TCP      ,    74 ,0.4581569999999999
56.899678 ,10.50.2.42      ,79.127.148.16   ,TCP      ,  1514 ,0.0
55.909684 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    54 ,0.0
55.974469 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    54 ,0.06478500000000054
56.34457  ,10.50.2.42      ,95.101.25.137   ,TCP      ,    54 ,0.37010099999999824
56.366306 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    54 ,0.021736000000004196
56.366724 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    54 ,0.0004179999999962547
56.371245 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    54 ,0.004521000000003994
56.372656 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    54 ,0.0014109999999973866
54.887571 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    66 ,0.0
55.894448 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    66 ,1.0068769999999958
56.089225 ,10.50.2.42      ,95.101.25.137   ,TCP      ,    66 ,0.19477700000000198
57.203117 ,104.17.223.250  ,10.50.2.42      ,TCP      ,    60 ,0.0
57.837212 ,104.17.223.250  ,10.50.2.42      ,TCP      ,    60 ,0.6340950000000021
58.077356 ,104.17.223.250  ,10.50.2.42      ,TCP      ,    60 ,0.2401440000000008
57.191416 ,104.17.223.250  ,10.50.2.42      ,TCP      ,    66 ,0.0
57.211221 ,104.17.223.250  ,10.50.2.42      ,TCP      ,    66 ,0.01980500000000518
57.76741  ,104.17.223.250  ,10.50.2.42      ,TCP      ,   776 ,0.0
57.752864 ,104.17.223.250  ,10.50.2.42      ,TCP      ,  1390 ,0.0
57.232059 ,104.17.223.250  ,10.50.2.42      ,TCP      ,  1514 ,0.0
57.458494 ,104.17.223.250  ,10.50.2.42      ,TCP      ,  1514 ,0.22643500000000216
57.527133 ,104.17.223.250  ,10.50.2.42      ,TCP      ,  1514 ,0.06863899999999745
58.091999 ,104.17.24.14    ,10.50.2.42      ,TCP      ,    60 ,0.0
59.737519 ,104.17.24.14    ,10.50.2.42      ,TCP      ,    60 ,1.6455199999999977
60.058139 ,104.17.24.14    ,10.50.2.42      ,TCP      ,    60 ,0.32061999999999813
60.355949 ,104.17.24.14    ,10.50.2.42      ,TCP      ,    60 ,0.29781000000000546
58.089155 ,104.17.24.14    ,10.50.2.42      ,TCP      ,    66 ,0.0
58.107119 ,104.17.24.14    ,10.50.2.42      ,TCP      ,    66 ,0.017963999999999203
60.054674 ,104.17.24.14    ,10.50.2.42      ,TCP      ,    66 ,1.9475550000000013
60.066741 ,104.17.24.14    ,10.50.2.42      ,TCP      ,    66 ,0.012067000000001826
60.098457 ,104.17.24.14    ,10.50.2.42      ,TCP      ,   648 ,0.0
59.76066  ,104.17.24.14    ,10.50.2.42      ,TCP      ,   650 ,0.0
61.170076 ,104.17.24.14    ,10.50.2.42      ,TCP      ,   773 ,0.0
61.175235 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1027 ,0.0
61.145547 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1031 ,0.0
61.082142 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1100 ,0.0
61.059932 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1307 ,0.0
61.132704 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1339 ,0.0
59.779432 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1376 ,0.0
60.010713 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1376 ,0.23128100000000273
61.072445 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1445 ,0.0
58.34698  ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0
59.723364 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,1.3763839999999945
59.779118 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0557540000000003
59.779432 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0003140000000030341
60.329773 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.5503410000000031
60.375448 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.04567499999999569
60.395859 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.020411000000002844
61.048041 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.6521819999999963
61.070943 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.022902000000001976
61.072445 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0015020000000021128
61.082142 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.009696999999995626
61.106209 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.02406700000000228
61.106944 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0007349999999988199
61.117853 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.01090899999999806
61.117853 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0
61.11835  ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0004970000000028563
61.11835  ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0
61.118832 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.00048199999999809506
61.132704 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.013871999999999218
61.139347 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.006643000000003951
61.140179 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0008320000000026084
61.145547 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.005367999999997153
61.145866 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0003189999999975157
61.148734 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0028679999999994266
61.170076 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.02134200000000419
61.172004 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.0019279999999994857
61.191463 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.019458999999997673
61.201293 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.009830000000000894
61.201491 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  1514 ,0.00019799999999747797
60.021414 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  2974 ,0.0
61.136026 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  2974 ,1.114612000000001
61.150857 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  2974 ,0.014831000000000927
61.157566 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  2974 ,0.006709000000000742
61.164997 ,104.17.24.14    ,10.50.2.42      ,TCP      ,  2974 ,0.007430999999996857
53.23865  ,104.21.71.16    ,10.50.2.42      ,TCP      ,    60 ,0.0
57.201723 ,104.21.71.16    ,10.50.2.42      ,TCP      ,    60 ,3.9630730000000014
57.360893 ,104.21.71.16    ,10.50.2.42      ,TCP      ,    60 ,0.15916999999999604
57.660337 ,104.21.71.16    ,10.50.2.42      ,TCP      ,    60 ,0.29944400000000115
57.71256  ,104.21.71.16    ,10.50.2.42      ,TCP      ,    60 ,0.052223000000005015
57.812628 ,104.21.71.16    ,10.50.2.42      ,TCP      ,    60 ,0.10006799999999316
53.231428 ,104.21.71.16    ,10.50.2.42      ,TCP      ,    66 ,0.0
53.244152 ,104.21.71.16    ,10.50.2.42      ,TCP      ,    66 ,0.012723999999998625
57.35667  ,104.21.71.16    ,10.50.2.42      ,TCP      ,    66 ,4.1125180000000015
57.369257 ,104.21.71.16    ,10.50.2.42      ,TCP      ,    66 ,0.012586999999996351
53.315823 ,104.21.71.16    ,10.50.2.42      ,TCP      ,   305 ,0.0
55.669496 ,104.21.71.16    ,10.50.2.42      ,TCP      ,   583 ,0.0
55.202943 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1020 ,0.0
55.162481 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1266 ,0.0
55.17505  ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1266 ,0.012568999999999164
53.330144 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1388 ,0.0
55.162776 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1388 ,1.8326320000000038
55.186239 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1388 ,0.023462999999999568
54.894068 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1390 ,0.0
55.174426 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1390 ,0.28035799999999966
55.186558 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1390 ,0.012132000000001142
53.32978  ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1452 ,0.0
53.330144 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1452 ,0.0003639999999975885
55.162481 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1452 ,1.8323370000000025
55.174115 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1452 ,0.01163400000000081
55.185969 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1452 ,0.011853999999999587
55.186239 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1452 ,0.00027000000000043656
57.835332 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1452 ,2.6490930000000006
53.32978  ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0
53.55828  ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.22850000000000392
54.910833 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,1.3525529999999932
54.923445 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.012612000000004286
54.934103 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.01065799999999939
55.149465 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.21536199999999894
55.162776 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.013311000000001627
55.174115 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.011338999999999544
55.174426 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0003109999999963975
55.17505  ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0006240000000019563
55.185969 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.010919000000001233
55.186558 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0005889999999979523
55.187254 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0006960000000049149
55.187254 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0
55.645137 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.4578829999999954
55.666578 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.02144100000000293
55.666906 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0003279999999961092
55.666906 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0
55.667259 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0003530000000040445
55.669181 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0019220000000004234
55.669496 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0003150000000005093
55.669496 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0
55.679923 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.010426999999999964
55.71381  ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.033887
55.742458 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.028647999999996898
55.754986 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.012528000000003203
55.767951 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.01296499999999412
55.781783 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.013832000000000733
55.813684 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.03190100000000484
55.814008 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.0003239999999991028
56.053867 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.2398589999999956
56.502501 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.44863400000000553
57.616526 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,1.114024999999998
57.646602 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  1514 ,0.030076000000001102
55.174673 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  2974 ,0.0
55.186844 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  2974 ,0.012171000000002152
55.655875 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  2974 ,0.4690310000000011
55.656196 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  2974 ,0.00032099999999957163
55.730374 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  2974 ,0.0741779999999963
55.742773 ,104.21.71.16    ,10.50.2.42      ,TCP      ,  2974 ,0.012399000000002047
22.200231 ,104.26.11.240   ,10.50.2.42      ,TCP      ,    60 ,0.0
50.174658 ,108.139.166.43  ,10.50.2.42      ,TCP      ,    60 ,0.0
50.376613 ,108.139.166.43  ,10.50.2.42      ,TCP      ,    60 ,0.2019549999999981
50.376613 ,108.139.166.43  ,10.50.2.42      ,TCP      ,    60 ,0.0
50.610751 ,108.139.166.43  ,10.50.2.42      ,TCP      ,    60 ,0.2341380000000015
57.203672 ,108.139.166.43  ,10.50.2.42      ,TCP      ,    60 ,6.592920999999997
50.151263 ,108.139.166.43  ,10.50.2.42      ,TCP      ,    66 ,0.0
50.193413 ,108.139.166.43  ,10.50.2.42      ,TCP      ,    66 ,0.042149999999999466
50.422161 ,108.139.166.43  ,10.50.2.42      ,TCP      ,   125 ,0.0
50.193413 ,108.139.166.43  ,10.50.2.42      ,TCP      ,   431 ,0.0
50.193413 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0
50.422278 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.22886499999999899
51.434318 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,1.012039999999999
51.463374 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.02905600000000419
51.791    ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.3276259999999951
51.806284 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.015284000000001186
51.806284 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0
51.806284 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0
51.806284 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0
51.817195 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.010911000000000115
51.819305 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0021100000000018326
51.819305 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0
51.8198   ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0004950000000008004
51.8198   ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0
51.820107 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0003069999999993911
51.820606 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0004989999999978068
51.821769 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0011630000000053542
51.828492 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.006722999999993817
51.828492 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0
51.831559 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.003067000000001485
51.85346  ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.021900999999999726
51.860913 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0074529999999981555
51.863658 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.0027450000000044383
51.872652 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  1494 ,0.008994000000001279
50.248628 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  2934 ,0.0
51.830588 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  2934 ,1.5819600000000023
51.906874 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  2934 ,0.07628600000000318
51.907781 ,108.139.166.43  ,10.50.2.42      ,TCP      ,  2934 ,0.0009069999999979927
53.758348 ,108.139.166.74  ,10.50.2.42      ,TCP      ,    60 ,0.0
60.851875 ,108.139.166.74  ,10.50.2.42      ,TCP      ,    60 ,7.093527000000002
53.754916 ,108.139.166.74  ,10.50.2.42      ,TCP      ,    66 ,0.0
53.767199 ,108.139.166.74  ,10.50.2.42      ,TCP      ,    66 ,0.012282999999996491
60.822098 ,108.139.166.74  ,10.50.2.42      ,TCP      ,   470 ,0.0
